Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.334580,0.5,15.060,1.0,1.5,15.060
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.351347,0.5,16.767,1.0,1.5,16.767
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.367585,0.5,16.237,1.0,1.5,16.237
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.383965,0.5,16.380,1.0,1.5,16.380
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.400541,0.5,16.577,1.0,1.5,16.577
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.415654,0.5,15.112,1.0,1.5,15.112
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.433266,0.5,17.612,1.0,1.5,17.612
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.450169,0.5,16.903,1.0,1.5,16.903
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.465736,0.5,15.566,1.0,1.5,15.566
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.481506,0.5,15.770,1.0,1.5,15.770
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.498806,0.5,17.300,1.0,1.5,17.300
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.514493,0.5,15.688,1.0,1.5,15.688
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.530619,0.5,16.125,1.0,1.5,16.125
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.547285,0.5,16.666,1.0,1.5,16.666
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.563846,0.5,16.561,1.0,1.5,16.561
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.580506,0.5,16.661,1.0,1.5,16.661
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.597856,0.5,17.349,1.0,1.5,17.349
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.614001,0.5,16.146,1.0,1.5,16.146
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.632094,0.5,18.093,1.0,1.5,18.093
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.646887,0.5,14.793,1.0,1.5,14.793
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.662275,0.5,15.387,1.0,1.5,15.387
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.678579,0.5,16.304,1.0,1.5,16.304
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.694503,0.5,15.924,1.0,1.5,15.924
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.711105,0.5,16.602,1.0,1.5,16.602
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.729116,0.5,18.010,1.0,1.5,18.010
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.745991,0.5,16.875,1.0,1.5,16.875
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.763295,0.5,17.305,1.0,1.5,17.305
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.781476,0.5,18.180,1.0,1.5,18.180
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.799480,0.5,18.004,1.0,1.5,18.004
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.816318,0.5,16.838,1.0,1.5,16.838
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.834873,0.5,18.555,1.0,1.5,18.555
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.854197,0.5,19.324,1.0,1.5,19.324
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.869887,0.5,15.690,1.0,1.5,15.690
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.887116,0.5,17.229,1.0,1.5,17.229
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.903599,0.5,16.483,1.0,1.5,16.483
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.919316,0.5,15.718,1.0,1.5,15.718
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.936091,0.5,16.775,1.0,1.5,16.775
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.954081,0.5,17.990,1.0,1.5,17.990
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.971385,0.5,17.303,1.0,1.5,17.303
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,39.988072,0.5,16.687,1.0,1.5,16.687
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.003721,0.5,15.650,1.0,1.5,15.650
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.018743,0.5,15.022,1.0,1.5,15.022
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.033892,0.5,15.149,1.0,1.5,15.149
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.049445,0.5,15.553,1.0,1.5,15.553
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.068612,0.5,19.168,1.0,1.5,19.168
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.083953,0.5,15.341,1.0,1.5,15.341
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.100150,0.5,16.197,1.0,1.5,16.197
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.116905,0.5,16.755,1.0,1.5,16.755
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.132360,0.5,15.454,1.0,1.5,15.454
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.148317,0.5,15.957,1.0,1.5,15.957
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.163474,0.5,15.157,1.0,1.5,15.157
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.179541,0.5,16.067,1.0,1.5,16.067
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.195203,0.5,15.662,1.0,1.5,15.662
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.211540,0.5,16.337,1.0,1.5,16.337
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.230898,0.5,19.359,1.0,1.5,19.359
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.246187,0.5,15.289,1.0,1.5,15.289
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.263228,0.5,17.041,1.0,1.5,17.041
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.280254,0.5,17.026,1.0,1.5,17.026
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.295286,0.5,15.032,1.0,1.5,15.032
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.310783,0.5,15.498,1.0,1.5,15.498
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.326905,0.5,16.122,1.0,1.5,16.122
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.344676,0.5,17.771,1.0,1.5,17.771
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.361491,0.5,16.815,1.0,1.5,16.815
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.377795,0.5,16.304,1.0,1.5,16.304
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.394872,0.5,17.077,1.0,1.5,17.077
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.411011,0.5,16.139,1.0,1.5,16.139
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.428359,0.5,17.348,1.0,1.5,17.348
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.444540,0.5,16.181,1.0,1.5,16.181
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.462389,0.5,17.849,1.0,1.5,17.849
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.479231,0.5,16.842,1.0,1.5,16.842
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.493387,0.5,14.156,1.0,1.5,14.156
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.510515,0.5,17.128,1.0,1.5,17.128
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.529395,0.5,18.880,1.0,1.5,18.880
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.545935,0.5,16.540,1.0,1.5,16.540
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.561549,0.5,15.614,1.0,1.5,15.614
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.577909,0.5,16.360,1.0,1.5,16.360
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.595180,0.5,17.271,1.0,1.5,17.271
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.612202,0.5,17.022,1.0,1.5,17.022
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.629041,0.5,16.839,1.0,1.5,16.839
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.644102,0.5,15.061,1.0,1.5,15.061
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.659648,0.5,15.546,1.0,1.5,15.546
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.674106,0.5,14.458,1.0,1.5,14.458
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.691984,0.5,17.877,1.0,1.5,17.877
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.706033,0.5,14.050,1.0,1.5,14.050
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.720295,0.5,14.262,1.0,1.5,14.262
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.736427,0.5,16.132,1.0,1.5,16.132
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.752474,0.5,16.047,1.0,1.5,16.047
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.770192,0.5,17.718,1.0,1.5,17.718
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.788826,0.5,18.634,1.0,1.5,18.634
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.804711,0.5,15.885,1.0,1.5,15.885
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.821054,0.5,16.343,1.0,1.5,16.343
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.837715,0.5,16.661,1.0,1.5,16.661
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.854470,0.5,16.755,1.0,1.5,16.755
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.870539,0.5,16.070,1.0,1.5,16.070
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.885099,0.5,14.560,1.0,1.5,14.560
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.903432,0.5,18.333,1.0,1.5,18.333
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.920342,0.5,16.911,1.0,1.5,16.911
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.935445,0.5,15.102,1.0,1.5,15.102
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.951994,0.5,16.550,1.0,1.5,16.550
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.967655,0.5,15.661,1.0,1.5,15.661
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.981450,0.5,13.795,1.0,1.5,13.795
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,40.996913,0.5,15.463,1.0,1.5,15.463
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.015067,0.5,18.154,1.0,1.5,18.154
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.029930,0.5,14.863,1.0,1.5,14.863
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.046842,0.5,16.913,1.0,1.5,16.913
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.064459,0.5,17.617,1.0,1.5,17.617
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.081209,0.5,16.750,1.0,1.5,16.750
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.099808,0.5,18.599,1.0,1.5,18.599
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.115861,0.5,16.053,1.0,1.5,16.053
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.132974,0.5,17.113,1.0,1.5,17.113
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.150040,0.5,17.066,1.0,1.5,17.066
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.165265,0.5,15.226,1.0,1.5,15.226
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.181997,0.5,16.731,1.0,1.5,16.731
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.198228,0.5,16.231,1.0,1.5,16.231
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.216100,0.5,17.872,1.0,1.5,17.872
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.233157,0.5,17.057,1.0,1.5,17.057
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.249419,0.5,16.262,1.0,1.5,16.262
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.265683,0.5,16.264,1.0,1.5,16.264
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.280652,0.5,14.969,1.0,1.5,14.969
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.296524,0.5,15.872,1.0,1.5,15.872
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.312901,0.5,16.377,1.0,1.5,16.377
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.328621,0.5,15.720,1.0,1.5,15.720
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.345339,0.5,16.718,1.0,1.5,16.718
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.362235,0.5,16.896,1.0,1.5,16.896
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.378753,0.5,16.518,1.0,1.5,16.518
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.395976,0.5,17.224,1.0,1.5,17.224
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.411613,0.5,15.636,1.0,1.5,15.636
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.427043,0.5,15.430,1.0,1.5,15.430
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.442748,0.5,15.705,1.0,1.5,15.705
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.459829,0.5,17.082,1.0,1.5,17.082
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.477563,0.5,17.734,1.0,1.5,17.734
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.494522,0.5,16.958,1.0,1.5,16.958
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.512086,0.5,17.564,1.0,1.5,17.564
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.529622,0.5,17.536,1.0,1.5,17.536
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.547177,0.5,17.555,1.0,1.5,17.555
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.562081,0.5,14.904,1.0,1.5,14.904
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.576933,0.5,14.851,1.0,1.5,14.851
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.592717,0.5,15.784,1.0,1.5,15.784
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.607047,0.5,14.330,1.0,1.5,14.330
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.625387,0.5,18.340,1.0,1.5,18.340
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.641835,0.5,16.448,1.0,1.5,16.448
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.659676,0.5,17.841,1.0,1.5,17.841
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.675223,0.5,15.547,1.0,1.5,15.547
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.692070,0.5,16.847,1.0,1.5,16.847
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.708424,0.5,16.354,1.0,1.5,16.354
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.725825,0.5,17.401,1.0,1.5,17.401
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.744508,0.5,18.683,1.0,1.5,18.683
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.761919,0.5,17.411,1.0,1.5,17.411
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.775718,0.5,13.799,1.0,1.5,13.799
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.793702,0.5,17.984,1.0,1.5,17.984
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.811760,0.5,18.059,1.0,1.5,18.059
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.829748,0.5,17.988,1.0,1.5,17.988
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.845976,0.5,16.228,1.0,1.5,16.228
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.861095,0.5,15.119,1.0,1.5,15.119
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.879444,0.5,18.349,1.0,1.5,18.349
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.897685,0.5,18.241,1.0,1.5,18.241
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.912054,0.5,14.369,1.0,1.5,14.369
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.927633,0.5,15.579,1.0,1.5,15.579
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.943588,0.5,15.955,1.0,1.5,15.955
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.960091,0.5,16.503,1.0,1.5,16.503
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.977218,0.5,17.127,1.0,1.5,17.127
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,41.995111,0.5,17.893,1.0,1.5,17.893
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.012565,0.5,17.454,1.0,1.5,17.454
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.029310,0.5,16.745,1.0,1.5,16.745
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.045979,0.5,16.669,1.0,1.5,16.669
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.062200,0.5,16.221,1.0,1.5,16.221
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.077329,0.5,15.129,1.0,1.5,15.129
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.094417,0.5,17.088,1.0,1.5,17.088
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.110929,0.5,16.512,1.0,1.5,16.512
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.128622,0.5,17.693,1.0,1.5,17.693
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.143170,0.5,14.547,1.0,1.5,14.547
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.160821,0.5,17.651,1.0,1.5,17.651
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.178060,0.5,17.239,1.0,1.5,17.239
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.195705,0.5,17.645,1.0,1.5,17.645
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.211953,0.5,16.249,1.0,1.5,16.249
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.228700,0.5,16.747,1.0,1.5,16.747
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.245487,0.5,16.787,1.0,1.5,16.787
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.263360,0.5,17.872,1.0,1.5,17.872
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.280994,0.5,17.635,1.0,1.5,17.635
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.299003,0.5,18.009,1.0,1.5,18.009
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.316861,0.5,17.858,1.0,1.5,17.858
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.332943,0.5,16.082,1.0,1.5,16.082
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.349364,0.5,16.421,1.0,1.5,16.421
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.366450,0.5,17.086,1.0,1.5,17.086
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.383729,0.5,17.279,1.0,1.5,17.279
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.400389,0.5,16.660,1.0,1.5,16.660
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.417239,0.5,16.850,1.0,1.5,16.850
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.432758,0.5,15.519,1.0,1.5,15.519
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.448525,0.5,15.767,1.0,1.5,15.767
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.464122,0.5,15.597,1.0,1.5,15.597
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.480630,0.5,16.509,1.0,1.5,16.509
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.497752,0.5,17.122,1.0,1.5,17.122
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.513734,0.5,15.982,1.0,1.5,15.982
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.530061,0.5,16.327,1.0,1.5,16.327
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.547230,0.5,17.169,1.0,1.5,17.169
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.565197,0.5,17.967,1.0,1.5,17.967
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.580152,0.5,14.955,1.0,1.5,14.955
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.597173,0.5,17.021,1.0,1.5,17.021
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.614382,0.5,17.210,1.0,1.5,17.210
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.632019,0.5,17.636,1.0,1.5,17.636
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.649627,0.5,17.608,1.0,1.5,17.608
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.666971,0.5,17.344,1.0,1.5,17.344
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.684928,0.5,17.957,1.0,1.5,17.957
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.702288,0.5,17.359,1.0,1.5,17.359
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.719093,0.5,16.806,1.0,1.5,16.806
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.735878,0.5,16.784,1.0,1.5,16.784
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,42.754510,0.5,18.632,1.0,1.5,18.632
